date,nav,ret
2017-04-27,1.0,0.0
2017-04-28,1.0,0.0
2017-05-02,1.0,0.0
2017-05-03,1.0,0.0
2017-05-04,1.0,0.0
2017-05-05,0.9999,-0.0001
2017-05-08,0.9999,0.0
2017-05-09,0.9999,0.0
2017-05-10,0.9999,0.0
2017-05-11,0.9999,0.0
2017-05-12,1.0,0.0001
2017-05-15,1.0,0.0
2017-05-16,1.0,0.0
2017-05-17,1.0,0.0
2017-05-18,1.0,0.0
2017-05-19,1.0002,0.0002
2017-05-22,1.0002,0.0
2017-05-23,1.0002,0.0
2017-05-24,1.0002,0.0
2017-05-25,1.0002,0.0
2017-05-26,1.0003,0.0001
2017-05-31,1.0003,0.0
2017-06-01,1.0003,0.0
2017-06-02,1.0006,0.0003
2017-06-05,1.0006,0.0
2017-06-06,1.0006,0.0
2017-06-07,1.0006,0.0
2017-06-08,1.0006,0.0
2017-06-09,1.0009,0.0003
2017-06-12,1.001,0.0001
2017-06-13,1.002,0.000999
2017-06-14,1.0021,0.0001
2017-06-15,1.003,0.000898
2017-06-16,1.0032,0.000199
2017-06-19,1.0043,0.001096
2017-06-20,1.0047,0.000398
2017-06-21,1.0052,0.000498
2017-06-22,1.0007,-0.004477
2017-06-23,1.0013,0.0006
2017-06-26,1.0073,0.005992
2017-06-27,1.0077,0.000397
2017-06-28,1.006,-0.001687
2017-06-29,1.0079,0.001889
2017-06-30,1.0086,0.0006950000000000001
2017-07-03,1.0129,0.004263
2017-07-04,1.0115,-0.001382
2017-07-05,1.0154,0.003856
2017-07-06,1.016,0.0005909999999999999
2017-07-07,1.0207,0.004626
2017-07-10,1.0218,0.001078
2017-07-11,1.0159,-0.0057740000000000005
2017-07-12,1.0138,-0.002067
2017-07-13,1.0187,0.0048330000000000005
2017-07-14,1.0171,-0.001571
2017-07-17,0.9882,-0.028414000000000002
2017-07-18,0.9949,0.0067800000000000004
2017-07-19,1.0098,0.014976
2017-07-20,1.0142,0.004357
2017-07-21,1.0147,0.000493
2017-07-24,1.018,0.0032519999999999997
2017-07-25,1.0156,-0.0023580000000000003
2017-07-26,1.0167,0.001083
2017-07-27,1.0251,0.008262
2017-07-28,1.0258,0.000683
2017-07-31,1.0339,0.007896
2017-08-01,1.0344,0.000484
2017-08-02,1.0283,-0.005897
2017-08-03,1.0324,0.003987
2017-08-04,1.03,-0.0023250000000000002
2017-08-07,1.0387,0.008447
2017-08-08,1.0411,0.002311
2017-08-09,1.0437,0.002497
2017-08-10,1.0335,-0.009772999999999999
2017-08-11,1.0146,-0.018287
2017-08-14,1.03,0.015178
2017-08-15,1.0317,0.00165
2017-08-16,1.0369,0.00504
2017-08-17,1.047,0.009741
2017-08-18,1.0445,-0.002388
2017-08-21,1.0501,0.005361
2017-08-22,1.0442,-0.005619
2017-08-23,1.0396,-0.004405
2017-08-24,1.0348,-0.004617
2017-08-25,1.0467,0.0115
2017-08-28,1.0563,0.009172
2017-08-29,1.0548,-0.0014199999999999998
2017-08-30,1.0577,0.0027489999999999997
2017-08-31,1.0584,0.0006619999999999999
2017-09-01,1.0648,0.006047
2017-09-04,1.0676,0.00263
2017-09-05,1.0673,-0.000281
2017-09-06,1.0712,0.003654
2017-09-07,1.068,-0.002987
2017-09-08,1.0703,0.002154
2017-09-11,1.078,0.007194000000000001
2017-09-12,1.079,0.0009279999999999999
2017-09-13,1.0826,0.003336
2017-09-14,1.0812,-0.0012929999999999999
2017-09-15,1.0767,-0.004162
2017-09-18,1.0833,0.00613
2017-09-19,1.0813,-0.0018459999999999998
2017-09-20,1.0867,0.004994
2017-09-21,1.0813,-0.004969
2017-09-22,1.0812,-9.2e-05
2017-09-25,1.0715,-0.008972
2017-09-26,1.0721,0.0005600000000000001
2017-09-27,1.0761,0.003731
2017-09-28,1.0724,-0.003438
2017-09-29,1.078,0.005222
2017-10-09,1.0859,0.007328
2017-10-10,1.0925,0.006078
2017-10-11,1.0896,-0.002654
2017-10-12,1.086,-0.003304
2017-10-13,1.0881,0.001934
2017-10-16,1.0755,-0.01158
2017-10-17,1.0793,0.003533
2017-10-18,1.0702,-0.008431
2017-10-19,1.059,-0.010465
2017-10-20,1.0744,0.014542
2017-10-23,1.0793,0.004561
2017-10-24,1.0792,-9.3e-05
2017-10-25,1.0866,0.006856999999999999
2017-10-26,1.0928,0.005706
2017-10-27,1.0856,-0.006589
2017-10-30,1.0676,-0.016581
2017-10-31,1.0754,0.007306
2017-11-01,1.0717,-0.003441
2017-11-02,1.0578,-0.012969999999999999
2017-11-03,1.0473,-0.009926
2017-11-06,1.0558,0.008116
2017-11-07,1.0616,0.0054930000000000005
2017-11-08,1.0627,0.001036
2017-11-09,1.0721,0.008844999999999999
2017-11-10,1.0737,0.001492
2017-11-13,1.0806,0.006425999999999999
2017-11-14,1.0797,-0.000833
2017-11-15,1.0719,-0.007224
2017-11-16,1.0751,0.002985
2017-11-17,1.0485,-0.024742
2017-11-20,1.0496,0.001049
2017-11-21,1.0518,0.002096
2017-11-22,1.0495,-0.002187
2017-11-23,1.0321,-0.016579
2017-11-24,1.034,0.0018410000000000002
2017-11-27,1.0268,-0.0069630000000000004
2017-11-28,1.0428,0.015582
2017-11-29,1.0532,0.009973
2017-11-30,1.0451,-0.007691
2017-12-01,1.0496,0.004306
2017-12-04,1.0426,-0.0066690000000000004
2017-12-05,1.0253,-0.016593
2017-12-06,1.0287,0.003316
2017-12-07,1.022,-0.006513
2017-12-08,1.0326,0.010372
2017-12-11,1.0429,0.009975000000000001
2017-12-12,1.032,-0.010452
2017-12-13,1.0353,0.003198
2017-12-14,1.0363,0.0009660000000000001
2017-12-15,1.0254,-0.010518000000000001
2017-12-18,1.0269,0.001463
2017-12-19,1.0364,0.009251
2017-12-20,1.0282,-0.007912
2017-12-21,1.0339,0.005544
2017-12-22,1.033,-0.0008699999999999999
2017-12-25,1.0249,-0.007841
2017-12-26,1.0305,0.005464
2017-12-27,1.0237,-0.006599000000000001
2017-12-28,1.0291,0.005274999999999999
2017-12-29,1.0335,0.004275999999999999
2017-12-31,1.0334,0.0
2018-01-02,1.0509,0.016836
2018-01-03,1.057,0.005805
2018-01-04,1.0654,0.007947
2018-01-05,1.0663,0.000845
2018-01-08,1.077,0.010035
2018-01-09,1.0769,-9.3e-05
2018-01-10,1.0733,-0.003343
2018-01-11,1.0734,9.3e-05
2018-01-12,1.0684,-0.004658
