date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12
2025-12-31,000390,60.0,0.8628,0.4,0.35,0.25,0.8266,0.993,True,0.00965,0.71,0.324,0.3921,0.8329,0.823,1.0,0.0,100.0,100.0,0.8444,
2025-12-31,160220,54.6,0.8628,0.4,0.35,0.25,0.8285,0.984,True,0.02483,0.548,0.207,0.3024,0.5375,0.578,1.0,0.0,84.7,100.0,0.7337,
2025-12-31,000849,50.0,0.8628,0.4,0.35,0.25,0.8346,0.98,True,0.03794,0.71,0.71,0.1781,0.3441,1.053,1.0,0.0,100.0,60.0,-0.105,
2025-12-31,000688,49.0,0.8628,0.4,0.35,0.25,0.8267,0.995,True,0.04593,0.839,0.988,0.4184,0.65,1.039,1.0,0.0,68.6,100.0,0.6305,
2025-12-31,000411,43.1,0.8628,0.4,0.35,0.25,0.8234,0.989,True,0.02063,0.645,1.055,0.4556,0.9029,1.059,1.0,0.0,51.6,100.0,0.7262,
2025-12-31,580001,42.5,0.8628,0.4,0.35,0.25,0.8259,0.983,True,0.01468,0.742,1.747,0.3607,0.8218,1.187,1.0,0.0,50.0,100.0,0.2942,
2025-12-31,582003,42.5,0.8628,0.4,0.35,0.25,0.8319,0.99,True,0.01479,0.484,0.786,0.4513,0.9,1.097,1.0,0.0,50.0,100.0,0.4185,
2025-12-31,000845,42.5,0.8628,0.4,0.35,0.25,0.8273,0.997,True,0.03848,0.258,0.788,0.3243,0.5304,1.135,1.0,0.0,50.0,100.0,0.6665,
2025-12-31,213003,42.1,0.8628,0.4,0.35,0.25,0.8255,0.996,True,0.03952,0.742,2.113,0.2509,0.7259,1.217,1.0,0.0,50.0,100.0,0.4458,
2025-12-31,000522,41.6,0.8628,0.4,0.35,0.25,0.8264,0.985,True,0.01534,0.677,1.185,0.3635,0.673,1.094,1.0,0.0,47.3,100.0,0.4328,
2025-12-31,169101,39.8,0.8628,0.4,0.35,0.25,0.825,0.992,True,0.01013,0.387,0.772,0.2673,0.5951,1.328,1.0,0.0,50.0,100.0,0.1389,
2025-12-31,217019,39.4,0.8628,0.4,0.35,0.25,0.8287,0.984,True,0.0102,0.613,1.698,0.2939,0.6056,1.059,1.0,0.0,41.0,100.0,0.4026,
2025-12-31,000066,39.4,0.8628,0.4,0.35,0.25,0.8324,0.978,True,0.04186,0.29,0.567,0.2679,0.48,1.346,1.0,0.0,50.0,100.0,0.1915,
2025-12-31,050024,39.4,0.8628,0.4,0.35,0.25,0.8508,0.987,True,0.04165,0.613,1.301,0.2296,0.409,0.567,1.0,0.0,41.0,100.0,0.0302,
2025-12-31,040025,39.4,0.8628,0.4,0.35,0.25,0.833,0.981,True,0.01742,0.613,1.121,0.3129,0.5372,1.119,1.0,0.0,41.0,100.0,0.6205,
2025-12-31,000746,39.2,0.8628,0.4,0.35,0.25,0.8298,0.986,True,0.01252,0.645,0.822,0.1753,0.2387,0.589,1.0,0.0,90.5,30.0,0.0556,
2025-12-31,000714,38.8,0.8628,0.4,0.35,0.25,0.8313,0.978,True,0.01108,0.645,0.349,0.2193,0.5083,1.581,1.0,0.0,94.2,60.0,0.3567,
2025-12-31,000404,37.1,0.8628,0.4,0.35,0.25,0.8286,0.986,True,0.02596,0.548,1.463,0.3984,0.7436,1.202,1.0,0.0,34.7,100.0,0.5787,
2025-12-31,240017,37.1,0.8628,0.4,0.35,0.25,0.8256,0.992,True,0.00727,0.548,1.384,0.4217,0.7305,0.878,1.0,0.0,34.7,100.0,0.3432,
2025-12-31,100039,37.1,0.8628,0.4,0.35,0.25,0.8272,0.993,True,0.02156,0.548,1.216,0.3891,0.7717,1.202,1.0,0.0,34.7,100.0,0.5371,
2025-12-31,110029,36.1,0.8628,0.4,0.35,0.25,0.8296,0.984,True,0.0123,0.516,1.813,0.4957,1.0441,1.193,1.0,0.0,31.6,100.0,0.4827,
2025-12-31,375010,36.1,0.8628,0.4,0.35,0.25,0.8305,0.991,True,0.02784,0.516,2.004,0.3333,0.7029,1.119,1.0,0.0,31.6,100.0,0.2724,
2025-12-31,240011,36.1,0.8628,0.4,0.35,0.25,0.8247,0.99,True,-0.00102,0.516,1.716,0.516,1.1895,1.056,1.0,0.0,31.6,100.0,0.3296,
2025-12-31,162201,34.8,0.8628,0.4,0.35,0.25,0.825,0.994,True,0.01632,0.548,1.543,0.4804,0.9897,1.327,1.0,0.0,34.7,100.0,0.9228,
2025-12-31,720001,34.6,0.8628,0.4,0.35,0.25,0.8252,0.999,True,0.01425,0.419,0.935,0.5699,1.2884,1.189,1.0,0.0,27.4,100.0,1.0305,
2025-12-31,050010,34.5,0.8628,0.4,0.35,0.25,0.8268,0.994,True,0.03061,0.516,1.455,0.323,0.7442,1.286,1.0,0.0,31.6,100.0,0.49,
2025-12-31,000354,34.5,0.8628,0.4,0.35,0.25,0.8255,0.992,True,0.00647,0.677,1.035,0.4344,0.8257,1.68,1.0,0.0,58.1,100.0,0.5501,
2025-12-31,020009,32.5,0.8628,0.4,0.35,0.25,0.8269,0.981,True,0.01344,0.71,1.618,0.1506,0.2905,0.727,1.0,0.0,50.0,60.0,0.2448,
2025-12-31,000698,32.5,0.8628,0.4,0.35,0.25,0.8248,0.993,True,0.04506,0.774,1.485,0.2279,0.6919,1.183,1.0,0.0,50.0,60.0,0.4931,
2025-12-31,260117,30.5,0.8628,0.4,0.35,0.25,0.8406,0.985,True,0.02652,0.645,1.227,0.2491,0.3845,0.707,1.0,0.0,44.2,60.0,-0.0,
2025-12-31,000573,29.6,0.8628,0.4,0.35,0.25,0.8214,0.979,True,0.01389,0.548,0.245,-0.0297,0.0567,0.494,1.0,0.0,84.7,0.0,0.0824,
2025-12-31,410009,29.4,0.8628,0.4,0.35,0.25,0.832,0.987,True,0.01505,0.613,1.547,0.1966,0.4448,0.898,1.0,0.0,41.0,60.0,0.2685,
2025-12-31,000534,29.4,0.8628,0.4,0.35,0.25,0.8319,0.979,True,0.04199,0.613,1.123,0.1356,0.2904,1.092,1.0,0.0,41.0,60.0,0.4184,
2025-12-31,202213,28.6,0.8628,0.4,0.35,0.25,0.8312,0.986,True,0.02388,0.516,0.374,0.1205,0.2326,0.524,1.0,0.0,81.6,0.0,0.1568,
2025-12-31,165521,28.6,0.8628,0.4,0.35,0.25,0.8168,1.0,True,0.00786,0.613,0.857,-0.0342,0.069,0.535,1.0,0.0,81.6,0.0,-0.0938,
2025-12-31,000743,28.6,0.8628,0.4,0.35,0.25,0.8294,0.985,True,0.00279,0.516,0.205,0.0766,0.1474,0.277,1.0,0.0,81.6,0.0,0.0073,
2025-12-31,050022,28.3,0.8628,0.4,0.35,0.25,0.83,0.992,True,0.0149,0.452,1.043,0.3163,0.6799,1.171,1.0,0.0,9.5,100.0,0.6393,
2025-12-31,530019,26.9,0.8628,0.4,0.35,0.25,0.8303,0.982,True,0.03114,0.516,1.059,0.1821,0.5008,1.309,1.0,0.0,38.4,60.0,0.7784,
2025-12-31,000166,26.0,0.8628,0.4,0.35,0.25,0.8322,0.987,True,-0.003,0.355,0.66,0.1926,0.4194,1.601,1.0,0.0,50.0,60.0,0.8029,
2025-12-31,000017,25.6,0.8628,0.4,0.35,0.25,0.8303,0.999,True,0.02992,0.484,1.089,0.3909,0.825,0.992,1.0,0.0,1.8,100.0,0.815,
2025-12-31,165522,25.1,0.8628,0.4,0.35,0.25,0.8333,0.978,True,0.0178,0.516,1.562,0.1958,0.3969,1.269,1.0,0.0,31.6,60.0,0.3575,
2025-12-31,000823,25.0,0.8628,0.4,0.35,0.25,0.8284,0.991,True,0.0119,0.452,1.376,0.3405,0.646,1.117,1.0,0.0,0.0,100.0,0.831,
2025-12-31,630011,25.0,0.8628,0.4,0.35,0.25,0.8407,0.979,True,0.02619,0.355,1.411,0.335,0.4504,0.995,1.0,0.0,0.0,100.0,0.0033,
2025-12-31,110026,25.0,0.8628,0.4,0.35,0.25,0.8266,0.983,True,0.00826,0.387,1.735,0.2756,0.5005,1.202,1.0,0.0,0.0,100.0,0.2017,
2025-12-31,630016,25.0,0.8628,0.4,0.35,0.25,0.8322,0.984,True,0.03505,0.452,1.365,0.2804,0.5648,1.117,1.0,0.0,0.0,100.0,0.0154,
2025-12-31,460007,25.0,0.8628,0.4,0.35,0.25,0.8284,0.999,True,0.01204,0.355,1.703,0.3782,0.6296,1.08,1.0,0.0,0.0,100.0,0.7796,
2025-12-31,110013,25.0,0.8628,0.4,0.35,0.25,0.8288,0.987,True,0.02825,0.387,1.504,0.3736,0.6248,1.102,1.0,0.0,0.0,100.0,0.3126,
2025-12-31,519181,25.0,0.8628,0.4,0.35,0.25,0.8275,0.976,True,0.01043,0.452,1.548,0.4438,0.775,1.158,1.0,0.0,0.0,100.0,0.2192,
2025-12-31,162214,25.0,0.8628,0.4,0.35,0.25,0.8378,0.98,True,0.02569,0.484,1.652,0.3149,0.4427,1.194,1.0,0.0,0.0,100.0,1.2103,
2025-12-31,000541,25.0,0.8628,0.4,0.35,0.25,0.834,0.971,True,0.02816,0.355,1.197,0.2424,0.4251,1.162,1.0,0.0,0.0,100.0,0.4911,
2025-12-31,377240,25.0,0.8628,0.4,0.35,0.25,0.8304,0.99,True,0.02806,0.484,1.386,0.3682,0.7474,1.145,1.0,0.0,0.0,100.0,0.2942,
2025-12-31,110025,25.0,0.8628,0.4,0.35,0.25,0.8426,0.987,True,0.0562,0.452,1.417,0.347,0.509,0.634,1.0,0.0,0.0,100.0,0.0553,
2025-12-31,519698,25.0,0.8628,0.4,0.35,0.25,0.8286,0.976,True,0.00969,0.194,1.666,0.2944,0.5889,1.109,1.0,0.0,0.0,100.0,0.6452,
2025-12-31,470009,25.0,0.8628,0.4,0.35,0.25,0.8344,0.996,True,0.02109,0.419,1.34,0.2976,0.539,1.137,1.0,0.0,0.0,100.0,0.4217,
2025-12-31,000697,25.0,0.8628,0.4,0.35,0.25,0.8275,0.991,True,0.00753,0.355,1.673,0.4058,0.7626,1.094,1.0,0.0,0.0,100.0,0.6872,
2025-12-31,112002,24.6,0.8628,0.4,0.35,0.25,0.8297,0.988,True,0.04188,0.29,1.661,0.3353,0.5875,1.234,1.0,0.0,0.0,100.0,0.7227,
2025-12-31,110002,24.5,0.8628,0.4,0.35,0.25,0.8297,0.988,True,0.04106,0.29,1.704,0.3348,0.5835,1.24,1.0,0.0,0.0,100.0,0.7314,
2025-12-31,630006,24.4,0.8628,0.4,0.35,0.25,0.833,0.977,True,0.02095,0.161,1.57,0.2386,0.5264,1.248,1.0,0.0,0.0,100.0,0.2384,
2025-12-31,519674,24.4,0.8628,0.4,0.35,0.25,0.8366,0.975,False,0.00439,0.581,1.322,0.2664,0.3452,1.47,1.0,0.0,37.9,60.0,0.6989,
2025-12-31,000742,23.6,0.8628,0.4,0.35,0.25,0.836,0.98,True,0.02137,0.355,1.276,0.2652,0.4247,1.315,1.0,0.0,0.0,100.0,0.9767,
2025-12-31,740001,23.1,0.8628,0.4,0.35,0.25,0.8249,0.993,True,0.01324,0.323,1.307,0.5871,1.1162,1.353,1.0,0.0,0.0,100.0,0.883,
2025-12-31,202027,23.0,0.8628,0.4,0.35,0.25,0.8349,0.982,True,0.01049,0.258,1.279,0.3657,0.5702,1.358,1.0,0.0,0.0,100.0,0.5748,
2025-12-31,240010,23.0,0.8628,0.4,0.35,0.25,0.8237,0.982,True,0.00852,0.387,1.802,0.2843,0.4576,1.361,1.0,0.0,0.0,100.0,-0.1478,
2025-12-31,481015,22.8,0.8628,0.4,0.35,0.25,0.836,0.984,True,0.02614,0.355,1.624,0.3159,0.4995,1.378,1.0,0.0,0.0,100.0,1.2389,
2025-12-31,000828,22.8,0.8628,0.4,0.35,0.25,0.8293,0.984,True,0.01682,0.452,1.298,0.3636,0.8705,1.381,1.0,0.0,0.0,100.0,0.4316,
